env_steps,epoch,sac/log_pi,sac/policy_loss,sac/qf1_loss,sac/qf2_loss,sac/alpha_loss,sac/alpha,sac/average_qf1,sac/average_qf2,sac/average_target_q,sac/total_steps,sac/cql/cql_std_q1,sac/cql/cql_std_q2,sac/cql/cql_q1_rand,sac/cql/cql_q2_rand,sac/cql/cql_min_qf1_loss,sac/cql/cql_min_qf2_loss,sac/cql/cql_qf1_diff,sac/cql/cql_qf2_diff,sac/cql/cql_q1_current_actions,sac/cql/cql_q2_current_actions,sac/cql/cql_q1_next_actions,sac/cql/cql_q2_next_actions,sac/cql/alpha_prime_loss,sac/cql/alpha_prime,average_return,average_traj_length,rollout_time,train_time,eval_time,epoch_time,_timestamp,_runtime
249000,248,145.35581970214844,1993824.25,518380584960.0,516001759232.0,10.703483581542969,671.757080078125,-1663594.875,-1664727.625,-1892234.75,249000,28554184.0,29314156.0,-135180928.0,-137727984.0,-486739264.0,-486264960.0,-97347856.0,-97252992.0,-102575608.0,-102696408.0,-102575656.0,-102696296.0,0.0,0.0,1.4736368656158447,20.496662616729736,0.0,21.97029948234558,1658207419,6481
250000,249,146.86019897460938,2064554.75,280494931968.0,277645230080.0,0.9099540710449219,671.1016845703125,-1729565.25,-1732286.25,-2008204.0,250000,28055296.0,28815320.0,-134401712.0,-136845616.0,-487779328.0,-487424608.0,-97555864.0,-97484920.0,-102485352.0,-102587256.0,-102485272.0,-102587608.0,0.0,0.0,0.16631091920048863,10.0,1.4150416851043701,19.90460705757141,0.07579660415649414,21.395445346832275,1658207441,6502
251000,250,146.40576171875,1977831.375,273932877824.0,273817829376.0,3.8770673274993896,681.6758422851562,-1645617.375,-1646306.0,-1906285.25,251000,28733964.0,29337364.0,-136454640.0,-138637776.0,-495723072.0,-495683456.0,-99144616.0,-99136688.0,-104391784.0,-104400608.0,-104391808.0,-104401040.0,0.0,0.0,1.4415020942687988,20.012019872665405,0.0,21.453521966934204,1658207462,6524
252000,251,143.4447479248047,2016723.25,363256283136.0,361286664192.0,23.2130126953125,684.8638916015625,-1694371.875,-1695767.625,-1931756.5,252000,28309840.0,29160716.0,-136089344.0,-138832416.0,-495902528.0,-498018560.0,-99180504.0,-99603712.0,-104406808.0,-104505232.0,-104406888.0,-104504952.0,0.0,0.0,1.452711820602417,19.95870304107666,0.0,21.411414861679077,1658207483,6545
253000,252,149.24951171875,2189519.5,464276291584.0,465512300544.0,-14.670215606689453,679.6080932617188,-1853220.5,-1853521.125,-2094843.25,253000,28869456.0,29504448.0,-138204784.0,-140368096.0,-499209216.0,-500223616.0,-99841840.0,-100044720.0,-104899920.0,-105049408.0,-104899792.0,-105049512.0,0.0,0.0,1.5830669403076172,19.900829792022705,0.0,21.483896732330322,1658207505,6567
254000,253,152.41818237304688,2229155.0,358007013376.0,356467408896.0,-35.239288330078125,667.7433471679688,-1884374.5,-1884602.25,-2086350.25,254000,29124184.0,29900104.0,-137772976.0,-140156720.0,-496189792.0,-496380512.0,-99237960.0,-99276104.0,-104489256.0,-104557624.0,-104489104.0,-104557392.0,0.0,0.0,1.6582143306732178,19.834545850753784,0.0,21.492760181427002,1658207526,6588
255000,254,143.40975952148438,1919600.25,332403245056.0,332812877824.0,23.344568252563477,666.6292114257812,-1606463.25,-1605249.75,-1791944.25,255000,28920172.0,29728408.0,-136877424.0,-139420832.0,-494956160.0,-494085280.0,-98991232.0,-98817056.0,-103822232.0,-103763600.0,-103822056.0,-103763800.0,0.0,0.0,1.5377750396728516,19.835110187530518,0.0,21.37288522720337,1658207548,6609
256000,255,148.73446655273438,2056945.75,520407810048.0,522347905024.0,-11.290167808532715,671.32958984375,-1724431.75,-1725008.0,-1909534.75,256000,28736140.0,29532658.0,-138100688.0,-140549872.0,-497672960.0,-500288576.0,-99534592.0,-100057712.0,-104924632.0,-105044688.0,-104924776.0,-105045008.0,0.0,0.0,1.4784305095672607,19.967494010925293,0.0,21.445924520492554,1658207569,6631
257000,256,148.86373901367188,2097220.25,543872647168.0,545139752960.0,-12.163494110107422,682.9434204101562,-1758362.5,-1759857.125,-1972637.75,257000,29700648.0,30378832.0,-140558656.0,-142731728.0,-506027776.0,-506568000.0,-101205552.0,-101313600.0,-106201024.0,-106400192.0,-106201064.0,-106400056.0,0.0,0.0,1.569110631942749,20.217176914215088,0.0,21.786287546157837,1658207591,6653
258000,257,148.0661163330078,2030534.625,426796056576.0,423586398208.0,-6.963892936706543,686.8038330078125,-1697421.375,-1697189.125,-1856572.125,258000,29147692.0,30023440.0,-139392048.0,-141900976.0,-502290848.0,-503143168.0,-100458168.0,-100628632.0,-105603416.0,-105623824.0,-105603232.0,-105623248.0,0.0,0.0,1.421907901763916,19.880475759506226,0.0,21.30238366127014,1658207612,6674
259000,258,142.57666015625,2003728.0,526380957696.0,526541946880.0,28.958314895629883,696.9517211914062,-1674378.75,-1673417.25,-1846644.125,259000,29448294.0,30153972.0,-139571088.0,-141920064.0,-502380128.0,-501012640.0,-100476024.0,-100202528.0,-105222936.0,-105236200.0,-105222912.0,-105236408.0,0.0,0.0,1.4098877906799316,19.822877883911133,0.0,21.232765674591064,1658207634,6695
260000,259,149.39329528808594,2160976.5,354767077376.0,351019335680.0,-15.687264442443848,702.5319213867188,-1805697.75,-1804664.5,-2068385.375,260000,29546284.0,30347812.0,-141241840.0,-143981856.0,-510635904.0,-512623232.0,-102127184.0,-102524648.0,-107418064.0,-107567128.0,-107418264.0,-107566888.0,0.0,0.0,0.20409913886087577,10.0,1.418994426727295,19.854653120040894,0.08103561401367188,21.35468316078186,1658207655,6717
261000,260,149.56964111328125,2186040.0,357904875520.0,353249820672.0,-16.83102035522461,699.2093505859375,-1832018.0,-1830338.25,-2137817.0,261000,29890324.0,30681752.0,-143102336.0,-145777920.0,-517466496.0,-518971872.0,-103493296.0,-103794376.0,-108911256.0,-109201872.0,-108911288.0,-109202104.0,0.0,0.0,1.4403700828552246,19.853545904159546,0.0,21.29391598701477,1658207676,6738
262000,261,144.93014526367188,2061272.5,291952033792.0,290965815296.0,13.553404808044434,697.8609619140625,-1732533.375,-1731956.75,-1961386.25,262000,29633468.0,30403764.0,-142222560.0,-144645808.0,-515502400.0,-515289216.0,-103100480.0,-103057840.0,-108143696.0,-108175704.0,-108143384.0,-108175672.0,0.0,0.0,1.4088618755340576,19.8011257648468,0.0,21.20998764038086,1658207698,6759
263000,262,144.01007080078125,1969500.5,301997883392.0,301564493824.0,19.5949764251709,701.7943115234375,-1635724.375,-1636878.0,-1860437.5,263000,29444856.0,30376600.0,-141898800.0,-144786336.0,-515615680.0,-515091200.0,-103123136.0,-103018240.0,-107891920.0,-108027072.0,-107891904.0,-108026936.0,0.0,0.0,1.416260004043579,19.832799196243286,0.0,21.249059200286865,1658207719,6780
264000,263,144.10614013671875,2026518.75,287734530048.0,284229369856.0,18.99604034423828,709.29736328125,-1693181.25,-1695071.875,-1888598.25,264000,30242240.0,31099648.0,-143869040.0,-146603984.0,-519676544.0,-520415616.0,-103935312.0,-104083120.0,-109135464.0,-109149880.0,-109135232.0,-109149848.0,0.0,0.0,1.4151175022125244,19.859946966171265,0.0,21.27506446838379,1658207740,6802
265000,264,143.78335571289062,2069415.625,394701897728.0,394176299008.0,21.130420684814453,712.7137451171875,-1727719.75,-1726481.25,-1981731.625,265000,29989552.0,31002720.0,-143592640.0,-146645392.0,-520742976.0,-521386080.0,-104148592.0,-104277216.0,-109260088.0,-109392440.0,-109260048.0,-109392192.0,0.0,0.0,1.539696216583252,19.784298181533813,0.0,21.323994398117065,1658207761,6823
266000,265,148.40142822265625,2119887.25,318833721344.0,318917246976.0,-9.198895454406738,709.0541381835938,-1773767.25,-1773997.75,-2069638.75,266000,30314646.0,31215344.0,-144768368.0,-147724112.0,-523221472.0,-523361088.0,-104644296.0,-104672216.0,-109949688.0,-110059776.0,-109949592.0,-110059240.0,0.0,0.0,1.5943944454193115,19.857065200805664,0.0,21.451459646224976,1658207783,6845
267000,266,146.08651733398438,2031917.75,613340610560.0,613723668480.0,6.006360054016113,717.1318359375,-1692006.75,-1693590.0,-1929468.75,267000,31065328.0,31728982.0,-146291488.0,-148685104.0,-523615936.0,-526070464.0,-104723184.0,-105214096.0,-109999928.0,-110096232.0,-110000024.0,-110096512.0,0.0,0.0,1.618920087814331,19.8587589263916,0.0,21.477679014205933,1658207804,6866
268000,267,150.3101806640625,2111046.25,531789840384.0,528848584704.0,-21.767393112182617,717.57275390625,-1758038.75,-1756505.0,-1977615.625,268000,31095556.0,32138442.0,-147737168.0,-150849392.0,-532748736.0,-534153344.0,-106549744.0,-106830672.0,-111745104.0,-111925760.0,-111744824.0,-111925608.0,0.0,0.0,1.4728353023529053,19.887569665908813,0.0,21.36040496826172,1658207826,6887
269000,268,143.89993286132812,2005383.125,279299194880.0,276584398848.0,20.409791946411133,723.1776123046875,-1662934.25,-1663448.75,-1883711.75,269000,31174386.0,32011472.0,-148015184.0,-151078448.0,-533848800.0,-536522272.0,-106769760.0,-107304456.0,-112277544.0,-112490752.0,-112277696.0,-112491064.0,0.0,0.0,1.4666697978973389,19.927876472473145,0.0,21.394546270370483,1658207847,6909
270000,269,151.6021270751953,2130656.5,449990361088.0,446751244288.0,-30.327770233154297,727.7352294921875,-1767327.5,-1766223.625,-2057725.0,270000,31136308.0,31840414.0,-149212800.0,-151918064.0,-542966144.0,-545738752.0,-108593232.0,-109147752.0,-114013560.0,-114496920.0,-114013520.0,-114496920.0,0.0,0.0,0.07737056016921998,10.0,1.5730996131896973,19.959743976593018,0.0842897891998291,21.617133378982544,1658207869,6930
271000,270,150.49008178710938,2231976.0,680336687104.0,677624741888.0,-22.973222732543945,722.278564453125,-1872458.75,-1875097.875,-2115771.0,271000,31525644.0,32436804.0,-150105856.0,-153064576.0,-541499200.0,-542535424.0,-108299840.0,-108507088.0,-113801784.0,-113906752.0,-113801832.0,-113906872.0,0.0,0.0,1.4990084171295166,20.095009803771973,0.0,21.59401822090149,1658207890,6952
272000,271,146.5846405029297,2054593.0,463036809216.0,461205078016.0,2.7355194091796875,724.744873046875,-1713829.125,-1713298.25,-1960210.375,272000,31251024.0,32414862.0,-148143664.0,-151542688.0,-532706944.0,-531268864.0,-106541392.0,-106253776.0,-111935928.0,-111674648.0,-111936040.0,-111674688.0,0.0,0.0,1.5412771701812744,20.03074884414673,0.0,21.572026014328003,1658207912,6974
273000,272,147.7430419921875,2206644.5,559741140992.0,563762167808.0,-4.8975443840026855,728.6776123046875,-1854392.25,-1853690.75,-2044788.625,273000,32107488.0,33000694.0,-150948464.0,-153777648.0,-540744384.0,-542103680.0,-108148872.0,-108420736.0,-113559256.0,-113720680.0,-113559184.0,-113720824.0,0.0,0.0,1.4354000091552734,19.897298574447632,0.0,21.332698583602905,1658207933,6995
274000,273,146.91864013671875,2047427.625,299651956736.0,299651235840.0,0.536555290222168,731.7123413085938,-1700233.625,-1698245.125,-2018507.5,274000,31729978.0,32683260.0,-150496032.0,-153473952.0,-544196416.0,-543993664.0,-108839280.0,-108798728.0,-113857896.0,-114095000.0,-113857920.0,-114095040.0,0.0,0.0,1.4397308826446533,19.850021839141846,0.0,21.2897527217865,1658207955,7016
275000,274,143.126708984375,2072905.75,433926569984.0,433423876096.0,25.57889175415039,737.9714965820312,-1730259.25,-1731159.25,-1997517.75,275000,31891846.0,32880164.0,-150807424.0,-153676528.0,-541519168.0,-540625216.0,-108303832.0,-108125040.0,-113600832.0,-113440824.0,-113601104.0,-113440656.0,0.0,0.0,1.3919334411621094,19.967292308807373,0.0,21.359225749969482,1658207976,7038
276000,275,144.50863647460938,2204719.0,543066062848.0,547507273728.0,16.468215942382812,742.539794921875,-1840712.75,-1840009.5,-2062965.5,276000,32480580.0,33248994.0,-153653424.0,-156491312.0,-551688192.0,-554628096.0,-110337632.0,-110925616.0,-116270336.0,-116515264.0,-116270552.0,-116515736.0,0.0,0.0,1.562464952468872,20.002178192138672,0.0,21.564643144607544,1658207998,7059
277000,276,150.37850952148438,2357634.0,438308274176.0,439780343808.0,-22.345081329345703,745.36279296875,-1984558.0,-1984956.375,-2246245.5,277000,31693016.0,32607764.0,-152434480.0,-155388688.0,-552541120.0,-554308864.0,-110508224.0,-110861776.0,-116293352.0,-116293432.0,-116293096.0,-116293224.0,0.0,0.0,1.4956743717193604,19.866196393966675,0.0,21.361870765686035,1658208019,7081
278000,277,141.2228546142578,1987947.375,605350461440.0,601207537664.0,38.164756774902344,739.6296997070312,-1649162.5,-1648271.125,-1883455.625,278000,31956412.0,32826856.0,-152555600.0,-155519216.0,-551529024.0,-550631104.0,-110305808.0,-110126224.0,-115515920.0,-115360720.0,-115515904.0,-115360168.0,0.0,0.0,1.5170867443084717,19.94361186027527,0.0,21.46069860458374,1658208040,7102
279000,278,146.55862426757812,2133554.5,339384500224.0,339250118656.0,2.915729522705078,739.4703369140625,-1773803.25,-1774037.75,-2052989.5,279000,32520950.0,33526012.0,-155185136.0,-158153520.0,-560142272.0,-559575616.0,-112028456.0,-111915120.0,-117370344.0,-117480000.0,-117370280.0,-117479576.0,0.0,0.0,1.5100972652435303,19.947943210601807,0.0,21.458040475845337,1658208062,7124
280000,279,144.81884765625,2212558.0,336893968384.0,334564786176.0,14.41329574584961,741.067626953125,-1856607.5,-1855450.75,-2127979.25,280000,33109080.0,33784752.0,-156077808.0,-158613216.0,-557410880.0,-557084032.0,-111482176.0,-111416800.0,-117076968.0,-117037544.0,-117076840.0,-117037304.0,0.0,0.0,0.11676129161179769,10.0,1.5387451648712158,20.015683889389038,0.08477306365966797,21.639202117919922,1658208084,7145
281000,280,142.1402587890625,2043730.25,701016965120.0,700216901632.0,32.156341552734375,747.6024169921875,-1709538.125,-1707206.5,-1940171.375,281000,32337080.0,33340784.0,-153639296.0,-156726704.0,-552103808.0,-553334656.0,-110420760.0,-110666928.0,-116100216.0,-115840464.0,-116099968.0,-115840256.0,0.0,0.0,1.5656037330627441,19.959339380264282,0.0,21.524943113327026,1658208105,7167
282000,281,146.7985076904297,2048234.75,437040513024.0,440677531648.0,1.3361520767211914,758.4490966796875,-1696801.25,-1695663.0,-1993146.25,282000,33183088.0,34093936.0,-156880480.0,-159786720.0,-563993920.0,-564640192.0,-112798784.0,-112928040.0,-118403256.0,-118519248.0,-118403304.0,-118519352.0,0.0,0.0,1.4979557991027832,19.965312004089355,0.0,21.46326780319214,1658208127,7188
283000,282,143.93392944335938,2179404.25,505522946048.0,503699537920.0,20.364477157592773,766.52783203125,-1810699.0,-1809040.75,-2072101.5,283000,32721052.0,33792464.0,-155725136.0,-159011440.0,-559694016.0,-561610368.0,-111938800.0,-112322072.0,-117591960.0,-117519272.0,-117591936.0,-117519000.0,0.0,0.0,1.5640335083007812,19.85782814025879,0.0,21.42186164855957,1658208148,7210
284000,283,146.5247802734375,2209579.5,543357665280.0,541187178496.0,3.156674385070801,767.1084594726562,-1843715.875,-1842898.25,-2097955.0,284000,33587216.0,34459708.0,-158745376.0,-161776432.0,-575283584.0,-574225408.0,-115056712.0,-114845080.0,-120710480.0,-120604312.0,-120710632.0,-120604440.0,0.0,0.0,1.429856538772583,19.89131999015808,0.0,21.321176528930664,1658208169,7231
285000,284,141.21438598632812,2095185.375,361317859328.0,358660800512.0,38.456764221191406,770.4491577148438,-1747213.0,-1748113.0,-2002717.25,285000,33525356.0,34560704.0,-157929856.0,-160963232.0,-564300032.0,-561920704.0,-112860008.0,-112384136.0,-118407936.0,-117880912.0,-118407912.0,-117881400.0,0.0,0.0,1.3775575160980225,19.931679010391235,0.0,21.309236526489258,1658208191,7252
286000,285,150.2735595703125,2440056.0,479839125504.0,477228302336.0,-21.739025115966797,765.6963500976562,-2050121.5,-2048168.25,-2275589.5,286000,33445664.0,34670976.0,-159675136.0,-163095696.0,-574844160.0,-573228288.0,-114968832.0,-114645664.0,-120764920.0,-120536408.0,-120764776.0,-120536024.0,0.0,0.0,1.449455976486206,19.917982816696167,0.0,21.367438793182373,1658208212,7274
287000,286,146.34024047851562,2214297.75,147966328832.0,147218137088.0,4.392827987670898,779.1961059570312,-1843250.5,-1844572.625,-2099029.0,287000,33864292.0,34915408.0,-160723392.0,-163801008.0,-579103936.0,-579233856.0,-115820792.0,-115846768.0,-121612248.0,-121475512.0,-121612184.0,-121475672.0,0.0,0.0,1.4528100490570068,20.01778554916382,0.0009975433349609375,21.471593141555786,1658208234,7295
288000,287,143.61160278320312,2266420.5,443906359296.0,444037660672.0,22.550708770751953,776.8591918945312,-1906552.75,-1906336.5,-2127359.75,288000,34211888.0,35360152.0,-160424144.0,-163678352.0,-572104832.0,-570877632.0,-114420960.0,-114175528.0,-120298408.0,-119710440.0,-120298392.0,-119710360.0,0.0,0.0,1.443319320678711,19.969995975494385,0.0,21.413315296173096,1658208255,7317
289000,288,146.2135467529297,2216776.0,598259269632.0,599901667328.0,5.240867614746094,783.655517578125,-1849392.5,-1850026.625,-2059503.0,289000,34646192.0,35539712.0,-163433072.0,-166484176.0,-590191872.0,-587664640.0,-118038376.0,-117532928.0,-123599360.0,-123195432.0,-123599056.0,-123195048.0,0.0,0.0,1.4149737358093262,19.994006872177124,0.0,21.40898060798645,1658208276,7338
290000,289,141.6944580078125,2253994.5,303368765440.0,302247378944.0,35.31468963623047,777.5819091796875,-1885985.0,-1884754.25,-2168507.0,290000,34778760.0,35745308.0,-163761632.0,-166791136.0,-586799104.0,-585919744.0,-117359816.0,-117183944.0,-123144040.0,-122886736.0,-123144336.0,-122887320.0,0.0,0.0,0.03691514111208846,10.0,1.5394799709320068,19.92140793800354,0.07779264450073242,21.53868055343628,1658208298,7360
291000,290,146.59649658203125,2182071.0,316626698240.0,316482977792.0,2.6855220794677734,777.086669921875,-1826801.0,-1824902.0,-2195088.75,291000,34176872.0,35117256.0,-163667120.0,-166438704.0,-590879552.0,-588179776.0,-118175912.0,-117635960.0,-124110312.0,-123762128.0,-124110528.0,-123762024.0,0.0,0.0,1.618518590927124,19.918766498565674,0.0,21.537285089492798,1658208320,7381
292000,291,142.51202392578125,2173884.0,692981989376.0,694704406528.0,29.90408706665039,783.0178833007812,-1818797.875,-1821396.25,-1979300.5,292000,34999500.0,36028648.0,-163843840.0,-166849584.0,-585441920.0,-582806656.0,-117088384.0,-116561336.0,-122850744.0,-122223272.0,-122850968.0,-122223376.0,0.0,0.0,1.588158369064331,19.816699504852295,0.0,21.404857873916626,1658208341,7403
293000,292,149.037353515625,2412733.5,568939249664.0,564392427520.0,-13.60710334777832,795.3676147460938,-1993616.25,-1991688.125,-2255148.25,293000,35078328.0,36047028.0,-165782320.0,-168652400.0,-594564736.0,-591562560.0,-118912952.0,-118312512.0,-124726352.0,-124158936.0,-124726352.0,-124158552.0,0.0,0.0,1.5622010231018066,19.86957049369812,0.0,21.431771516799927,1658208362,7424
294000,293,149.5270233154297,2334733.0,722722226176.0,725926674432.0,-16.90998077392578,805.6500244140625,-1940508.625,-1941540.25,-2258526.25,294000,35063360.0,36088788.0,-166366320.0,-169345248.0,-600833984.0,-598079552.0,-120166800.0,-119615912.0,-125846200.0,-125455288.0,-125846144.0,-125455336.0,0.0,0.0,1.4733245372772217,19.88962745666504,0.0,21.36295199394226,1658208384,7445
295000,294,146.99452209472656,2293251.25,425744007168.0,419108814848.0,0.0366668701171875,803.1947631835938,-1905152.5,-1905878.0,-2176001.5,295000,35816644.0,36606168.0,-168877424.0,-171831152.0,-608484608.0,-607856576.0,-121696928.0,-121571312.0,-127729488.0,-127523536.0,-127729496.0,-127523448.0,0.0,0.0,1.4694154262542725,19.924484252929688,0.0,21.39389967918396,1658208405,7467
296000,295,153.1497802734375,2503604.25,612940251136.0,613709119488.0,-41.10102081298828,798.9718627929688,-2105960.5,-2106985.5,-2397859.5,296000,35054160.0,36036904.0,-166600416.0,-169409904.0,-597800512.0,-596011008.0,-119560104.0,-119202208.0,-125642496.0,-124958264.0,-125642680.0,-124957672.0,0.0,0.0,1.4817683696746826,19.98022770881653,0.0,21.46199607849121,1658208427,7488
297000,296,143.8011932373047,2339583.25,627180175360.0,627286016000.0,21.365032196044922,795.5675659179688,-1957793.625,-1960347.875,-2180457.75,297000,35669256.0,36701896.0,-167537456.0,-170257456.0,-597538688.0,-593843136.0,-119507736.0,-118768624.0,-125096664.0,-124422096.0,-125096600.0,-124422488.0,0.0,0.0,1.383796215057373,20.016047477722168,0.0,21.39984369277954,1658208448,7510
298000,297,152.16720581054688,2452402.5,420345413632.0,422093848576.0,-34.57564163208008,805.4091796875,-2047246.375,-2049463.0,-2294713.75,298000,36118984.0,37053360.0,-169829424.0,-172888400.0,-610303296.0,-609940736.0,-122060656.0,-121988144.0,-128023040.0,-127555896.0,-128023160.0,-127555480.0,0.0,0.0,1.4170310497283936,19.976515531539917,0.0,21.39354658126831,1658208469,7531
299000,298,147.28192138671875,2327140.0,551751909376.0,550715129856.0,-1.8868608474731445,806.7460327148438,-1936323.5,-1936375.375,-2179852.5,299000,35700368.0,36747696.0,-168724016.0,-171681120.0,-602348096.0,-599530816.0,-120469616.0,-119906160.0,-126321344.0,-125495808.0,-126321304.0,-125495640.0,0.0,0.0,1.412031888961792,20.082744598388672,0.0,21.494776487350464,1658208491,7553
300000,299,138.12408447265625,2241442.5,398459207680.0,401537499136.0,59.38530731201172,804.8226318359375,-1873287.875,-1872476.25,-2126136.0,300000,36017880.0,37282216.0,-169440592.0,-172865648.0,-605606784.0,-600069632.0,-121121360.0,-120013928.0,-126868456.0,-125886968.0,-126868352.0,-125886904.0,0.0,0.0,0.2026469392216093,10.0,1.4108834266662598,19.908835411071777,0.07479143142700195,21.39451026916504,1658208512,7574
301000,300,145.5979461669922,2303446.5,707409084416.0,711542308864.0,9.394525527954102,812.888916015625,-1932643.5,-1934049.75,-2177044.75,301000,35528256.0,36725976.0,-169767376.0,-172948032.0,-612530368.0,-607117376.0,-122506072.0,-121423472.0,-127987448.0,-127182032.0,-127987472.0,-127182312.0,0.0,0.0,1.432877779006958,19.74354577064514,0.0,21.1764235496521,1658208534,7595
302000,301,146.9928741455078,2312697.0,491337678848.0,488759230464.0,0.04769706726074219,811.4552001953125,-1924977.0,-1925378.0,-2218816.25,302000,36641904.0,37729652.0,-171375952.0,-174653088.0,-612554304.0,-608956544.0,-122510864.0,-121791312.0,-128150096.0,-127369168.0,-128150248.0,-127368784.0,0.0,0.0,1.4029955863952637,19.68314790725708,0.0,21.086143493652344,1658208555,7616
303000,302,144.1841278076172,2226086.0,393148399616.0,394333650944.0,18.88275718688965,817.154541015625,-1854304.125,-1855985.625,-2112118.25,303000,36576816.0,37745792.0,-171033984.0,-174466912.0,-611480256.0,-608034880.0,-122296048.0,-121606976.0,-127864168.0,-127159576.0,-127864464.0,-127159424.0,0.0,0.0,1.4929347038269043,19.85961937904358,0.0,21.352554082870483,1658208576,7638
304000,303,147.576416015625,2285985.0,532132397056.0,531417726976.0,-3.867828369140625,820.7557983398438,-1904149.625,-1906620.75,-2158652.5,304000,37115504.0,37938332.0,-175165040.0,-177825280.0,-627657216.0,-625372416.0,-125531440.0,-125074480.0,-131536504.0,-130887632.0,-131536384.0,-130887360.0,0.0,0.0,1.5820999145507812,19.823426008224487,0.0,21.40552592277527,1658208597,7659
305000,304,140.2667694091797,2208866.5,559390130176.0,556107038720.0,45.23455810546875,827.2581787109375,-1822785.375,-1824646.25,-2090187.0,305000,36817020.0,37822236.0,-172481200.0,-175317680.0,-615868608.0,-611788608.0,-123173720.0,-122357720.0,-128849536.0,-128046336.0,-128849432.0,-128046008.0,0.0,0.0,1.4853181838989258,19.867225885391235,0.0,21.35254406929016,1658208619,7680
306000,305,152.52700805664062,2564570.75,335520563200.0,333945503744.0,-37.14410400390625,829.2083129882812,-2149461.0,-2148949.5,-2462314.0,306000,36909912.0,38191820.0,-174521104.0,-178119744.0,-627510784.0,-623308672.0,-125502160.0,-124661736.0,-131393720.0,-130626456.0,-131393616.0,-130626512.0,0.0,0.0,1.507885456085205,19.858543872833252,0.0,21.366429328918457,1658208640,7702
307000,306,150.70465087890625,2359610.0,367898034176.0,368033267712.0,-24.957271575927734,842.806396484375,-1954293.0,-1953041.875,-2288918.0,307000,37050524.0,38081752.0,-176857504.0,-179801392.0,-635994752.0,-635011904.0,-127198944.0,-127002384.0,-133597992.0,-132940520.0,-133598144.0,-132940632.0,0.0,0.0,1.4731357097625732,19.9040367603302,0.0,21.377172470092773,1658208662,7723
308000,307,148.2687530517578,2436205.5,523744935936.0,526246215680.0,-8.531083106994629,832.1080932617188,-2039015.75,-2039483.875,-2282566.0,308000,37051672.0,38092224.0,-175268752.0,-178460976.0,-629109440.0,-627103616.0,-125821888.0,-125420720.0,-131796328.0,-131016144.0,-131796280.0,-131016064.0,0.0,0.0,1.4208714962005615,19.951759815216064,0.0,21.372631311416626,1658208683,7745
309000,308,147.92825317382812,2396291.0,533922643968.0,525070532608.0,-6.24638557434082,836.4254760742188,-2003078.875,-2003927.0,-2290149.75,309000,37582896.0,38790768.0,-177780896.0,-180668192.0,-636387264.0,-631866880.0,-127277448.0,-126373376.0,-133476312.0,-132818640.0,-133476624.0,-132818616.0,0.0,0.0,1.473134994506836,19.836764097213745,0.0,21.30989909172058,1658208704,7766
310000,309,139.0181884765625,2183290.25,833958445056.0,834473558016.0,53.75345993041992,840.9124145507812,-1802179.875,-1801532.0,-2052769.125,310000,38392108.0,39386680.0,-178981376.0,-182174192.0,-638691264.0,-632803456.0,-127738256.0,-126560688.0,-133587128.0,-132840064.0,-133587128.0,-132840152.0,0.0,0.0,0.03868528161337736,10.0,1.4556217193603516,19.91573452949524,0.07431602478027344,21.445672273635864,1658208726,7787
311000,310,145.92190551757812,2517028.5,941636190208.0,946522816512.0,7.270266532897949,848.6486206054688,-2095141.75,-2096819.75,-2326505.75,311000,37730288.0,38786920.0,-178661440.0,-181668096.0,-639739584.0,-637266944.0,-127947920.0,-127453384.0,-134263920.0,-133488960.0,-134263728.0,-133489040.0,0.0,0.0,1.4286096096038818,19.89816689491272,0.0,21.3267765045166,1658208747,7809
312000,311,146.74620056152344,2459625.5,554109632512.0,549000544256.0,1.7099599838256836,843.500732421875,-2063528.75,-2062757.375,-2341049.25,312000,38364320.0,39420152.0,-180615664.0,-183350672.0,-646047488.0,-641630464.0,-129209504.0,-128326096.0,-135318192.0,-134744096.0,-135318048.0,-134744304.0,0.0,0.0,1.3931679725646973,19.911213397979736,0.0,21.304381370544434,1658208768,7830
313000,312,143.3857879638672,2400832.0,519020609536.0,520555659264.0,24.34326171875,841.7067260742188,-2007180.5,-2008203.5,-2285867.75,313000,37717680.0,38937760.0,-179163632.0,-182635680.0,-643493376.0,-640226112.0,-128698680.0,-128045224.0,-134690752.0,-134007376.0,-134690640.0,-134007192.0,0.0,0.0,1.4224872589111328,19.810721397399902,0.0,21.233208656311035,1658208790,7851
314000,313,143.761474609375,2282575.5,313649954816.0,315712208896.0,21.804527282714844,839.5574340820312,-1889139.75,-1890222.25,-2151950.0,314000,38395368.0,39196176.0,-179905840.0,-182654320.0,-640496128.0,-635164736.0,-128099224.0,-127032944.0,-133976576.0,-132909376.0,-133977168.0,-132909976.0,0.0,0.0,1.4031169414520264,19.766721487045288,0.0,21.169838428497314,1658208811,7872
315000,314,143.83807373046875,2294646.5,672332185600.0,662828089344.0,21.291179656982422,840.1965942382812,-1909290.875,-1909004.75,-2194295.0,315000,38094460.0,39282424.0,-179502064.0,-182627744.0,-642159808.0,-637081664.0,-128431960.0,-127416336.0,-134373280.0,-133476608.0,-134373280.0,-133476544.0,0.0,0.0,1.5840201377868652,19.78294825553894,0.0,21.366968393325806,1658208832,7894
